startDateTime,site_no,tz_cd,NH4_mgL_remark_cd,NH4_mgL,NH4_mgL_dqi_cd,NH4_mgL_rpt_level_va,NH4_mgL_rpt_lev_cd,NO2_mgL_remark_cd,NO2_mgL,NO2_mgL_dqi_cd,NO2_mgL_rpt_lev_va,NO2_mgL_rpt_lev_cd,NO3_NO2_mgL_remark_cd,NO3_NO2_mgL,NO3_NO2_mgL_dqi_cd,NO3_NO2_mgL_rpt_lev_va,NO3_NO2_mgL_rpt_lev_cd,Ortho_PO4_mgL_remark_cd,Ortho_PO4_mgL,Ortho_PO4_mgL_dqi_cd,Ortho_PO4_mgL_rpt_lev_va,Ortho_PO4_mgL_rpt_lev_cd,TDN_mgL_remark_cd,TDN_mgL,TDN_mgL_dqi_cd,TDN_mgL_rpt_lev_va,TDN_mgL_rpt_lev_cd,Chla_ugL_remark_cd,Chla_ugL,Chla_ugL_dqi_cd,Chla_ugL_rpt_lev_va,Chla_ugL_rpt_lev_cd,Phaeo_ugL_remark_cd,Phaeo_ugL,Phaeo_ugL_dqi_cd,Phaeo_ugL_rpt_lev_va,Phaeo_ugL_rpt_lev_cd,DOC_mgL_remark_cd,DOC_mgL,DOC_mgL_dqi_cd,DOC_mgL_rpt_lev_va,DOC_mgL_rpt_lev_cd,A254_remark_cd,A254,A254_dqi_cd,A254_rpt_lev_va,A254_rpt_lev_cd,SUVA_remark_cd,SUVA,SUVA_dqi_cd,SUVA_rpt_lev_va,SUVA_rpt_lev_cd
2017-07-17T19:00:00Z,11313460,UTC,NA,0.03,R,0.01,DLDQC,NA,0.012,R,0.001,DLDQC,NA,0.144,R,0.04,DLDQC,NA,0.045,R,0.004,DLDQC,NA,0.28,R,0.05,DLDQC,NA,15.2,R,0.1,MRL,NA,6.5,R,0.1,MRL,NA,2,R,0.3,LRL,NA,0.077,R,0.009674,MDL,NA,3.7,R,NA,NA
2018-05-16T16:55:00Z,11313460,UTC,NA,0.05,R,0.01,DLDQC,NA,0.007,R,0.001,DLDQC,NA,0.278,R,0.04,DLDQC,NA,0.072,R,0.004,DLDQC,NA,0.51,R,0.05,DLDQC,E,1.6,R,0.1,MRL,NA,1.9,R,0.1,MRL,NA,3,R,0.3,LRL,NA,0.095,R,0.0097,MDL,NA,3.1,R,NA,NA
2018-07-24T20:01:00Z,11313460,UTC,NA,0.02,R,0.01,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061,R,0.004,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-25T15:20:00Z,11313460,UTC,NA,0.04,R,0.01,DLDQC,NA,0.013,R,0.001,DLDQC,NA,0.238,R,0.04,DLDQC,NA,0.059,R,0.004,DLDQC,NA,0.36,R,0.05,DLDQC,NA,4.7,R,0.1,MRL,NA,2.2,R,0.1,MRL,NA,1.9,R,0.3,LRL,NA,0.048,R,0.0097,MDL,NA,2.5,R,NA,NA
2018-10-18T22:30:00Z,11313460,UTC,NA,0.04,R,0.01,DLDQC,NA,0.014,R,0.001,DLDQC,NA,0.286,R,0.04,DLDQC,NA,0.064,R,0.004,DLDQC,NA,0.46,R,0.05,DLDQC,E,1.5,R,0.1,MRL,NA,1,R,0.1,MRL,NA,2,R,0.3,LRL,NA,0.054,R,0.0025,MDL,NA,2.7,R,NA,NA
2016-05-20T18:20:00Z,11455335,UTC,NA,0.08,R,0.01,DLDQC,NA,0.011,R,0.001,DLDQC,NA,0.124,R,0.04,DLDQC,NA,0.069,R,0.004,DLDQC,NA,0.38,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-09T23:20:00Z,11455335,UTC,NA,0.05,R,0.01,DLDQC,NA,0.011,R,0.001,DLDQC,NA,0.293,R,0.04,DLDQC,NA,0.086,R,0.004,DLDQC,NA,0.51,R,0.05,DLDQC,NA,2.6,R,0.1,MRL,NA,1.9,R,0.1,MRL,NA,2.2,R,0.3,LRL,NA,0.09,R,0.00967,MDL,NA,4.1,R,NA,NA
2016-06-28T17:35:00Z,11455335,UTC,NA,0.06,R,0.01,DLDQC,NA,0.011,R,0.001,DLDQC,NA,0.132,R,0.04,DLDQC,NA,0.053,R,0.004,DLDQC,NA,0.38,R,0.05,DLDQC,NA,10.8,R,0.1,MRL,NA,3.7,R,0.1,MRL,NA,2.1,R,0.3,LRL,NA,0.074,R,0.00967,MDL,NA,3.5,R,NA,NA
2017-10-12T01:20:00Z,11455335,UTC,NA,0.16,R,0.01,DLDQC,NA,0.013,R,0.001,DLDQC,NA,0.149,R,0.04,DLDQC,NA,0.055,R,0.004,DLDQC,NA,0.41,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,R,0.3,LRL,NA,0.049,R,0.009674,MDL,NA,2.8,R,NA,NA
2018-05-30T23:15:00Z,11455335,UTC,NA,0.22,R,0.01,DLDQC,NA,0.025,R,0.001,DLDQC,NA,0.218,R,0.04,DLDQC,NA,0.075,R,0.004,DLDQC,NA,0.58,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,R,0.3,LRL,NA,0.053,R,0.00245,MDL,NA,2.7,R,NA,NA
2017-03-08T20:00:00Z,11455280,UTC,NA,0.01,R,0.01,DLDQC,NA,0.006,R,0.001,DLDQC,NA,0.428,R,0.04,DLDQC,NA,0.109,R,0.004,DLDQC,NA,0.75,R,0.05,DLDQC,NA,41.8,R,0.1,MRL,NA,10.3,R,0.1,MRL,NA,4.1,R,0.6,LRL,NA,0.136,R,0.009674,MDL,NA,3.4,R,NA,NA
2017-10-11T23:45:00Z,11455280,UTC,NA,0.07,R,0.01,DLDQC,NA,0.011,R,0.001,DLDQC,NA,0.105,R,0.04,DLDQC,NA,0.06,R,0.004,DLDQC,NA,0.29,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,R,0.3,LRL,NA,0.06,R,0.009674,MDL,NA,2.9,R,NA,NA
2018-08-23T22:18:00Z,11455280,UTC,NA,0.01,R,0.01,DLDQC,NA,0.003,R,0.001,DLDQC,NA,0.052,R,0.04,DLDQC,NA,0.106,R,0.004,DLDQC,NA,0.23,R,0.05,DLDQC,NA,3.9,R,0.1,MRL,NA,2.2,R,0.1,MRL,NA,2.7,R,0.3,LRL,NA,0.071,R,0.0097,MDL,E,2.7,R,NA,NA
2018-09-05T19:05:00Z,11455280,UTC,NA,0.01,R,0.01,DLDQC,NA,0.004,R,0.001,DLDQC,NA,0.051,R,0.04,DLDQC,NA,0.107,R,0.004,DLDQC,NA,0.22,R,0.05,DLDQC,E,0.8,R,0.1,MRL,NA,0.7,R,0.1,MRL,NA,2.7,R,0.3,LRL,NA,0.069,R,0.0097,MDL,E,2.6,R,NA,NA
2018-09-13T19:00:00Z,11455280,UTC,NA,0.02,R,0.01,DLDQC,NA,0.003,R,0.001,DLDQC,NA,0.044,R,0.04,DLDQC,NA,0.116,R,0.004,DLDQC,NA,0.23,R,0.05,DLDQC,E,0.8,R,0.1,MRL,NA,0.9,R,0.1,MRL,NA,2.8,R,0.3,LRL,NA,0.067,R,0.0025,MDL,E,2.4,R,NA,NA
2017-10-11T19:30:00Z,11455140,UTC,NA,0.03,R,0.01,DLDQC,NA,0.005,R,0.001,DLDQC,NA,0.05,R,0.04,DLDQC,NA,0.06,R,0.004,DLDQC,NA,0.22,R,0.05,DLDQC,E,1.3,R,0.1,MRL,E,1.5,R,0.1,MRL,NA,2.2,R,0.3,LRL,NA,0.065,R,0.009674,MDL,NA,2.9,R,NA,NA
2017-11-09T16:45:00Z,11455140,UTC,NA,0.01,R,0.01,DLDQC,NA,0.004,R,0.001,DLDQC,<,0.04,R,0.04,DLDQC,NA,0.05,R,0.004,DLDQC,NA,0.2,R,0.05,DLDQC,NA,1.1,R,0.1,MRL,NA,1.5,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-07T18:30:00Z,11455140,UTC,NA,0.05,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.26,R,0.04,DLDQC,NA,0.06,R,0.004,DLDQC,NA,0.52,R,0.05,DLDQC,NA,1.5,R,0.1,MRL,NA,3.1,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-09T19:45:00Z,11455140,UTC,NA,0.03,R,0.01,DLDQC,NA,0.004,R,0.001,DLDQC,NA,0.12,R,0.04,DLDQC,NA,0.14,R,0.004,DLDQC,NA,0.47,R,0.05,DLDQC,NA,12.7,R,0.1,MRL,NA,5.8,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-06T20:15:00Z,11455140,UTC,NA,0.02,R,0.01,DLDQC,NA,0.004,R,0.001,DLDQC,NA,0.25,R,0.04,DLDQC,NA,0.14,R,0.004,DLDQC,NA,0.73,R,0.05,DLDQC,NA,8.3,R,0.1,MRL,NA,5.5,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-08T20:45:00Z,11455140,UTC,NA,0.04,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.64,R,0.04,DLDQC,NA,0.26,R,0.004,DLDQC,NA,1.13,R,0.05,DLDQC,NA,13.3,R,0.1,MRL,NA,7.1,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-30T19:45:00Z,11455140,UTC,NA,0.03,R,0.01,DLDQC,NA,0.009,R,0.001,DLDQC,NA,0.074,R,0.04,DLDQC,NA,0.132,R,0.004,DLDQC,NA,0.33,R,0.05,DLDQC,E,1.1,R,0.1,MRL,NA,2.1,R,0.1,MRL,NA,3.5,R,0.3,LRL,NA,0.098,R,0.00245,MDL,NA,2.8,R,NA,NA
2018-08-23T17:42:00Z,11455140,UTC,<,0.01,R,0.01,DLDQC,<,0.001,R,0.001,DLDQC,<,0.04,R,0.04,DLDQC,NA,0.126,R,0.004,DLDQC,NA,0.26,R,0.05,DLDQC,E,1.8,R,0.1,MRL,NA,NA,NA,NA,NA,NA,3.1,R,0.3,LRL,NA,0.083,R,0.0097,MDL,E,2.7,R,NA,NA
2018-09-05T16:45:00Z,11455140,UTC,<,0.01,R,0.01,DLDQC,NA,0.001,R,0.001,DLDQC,<,0.04,R,0.04,DLDQC,NA,0.121,R,0.004,DLDQC,NA,0.36,R,0.05,DLDQC,NA,9.1,R,0.1,MRL,NA,5.2,R,0.1,MRL,NA,5.3,R,0.6,LRL,NA,0.138,R,0.0097,MDL,E,2.6,R,NA,NA
2018-09-13T22:35:00Z,11455140,UTC,NA,0.01,R,0.01,DLDQC,NA,0.002,R,0.001,DLDQC,NA,0.079,R,0.04,DLDQC,NA,0.15,R,0.004,DLDQC,NA,0.42,R,0.05,DLDQC,NA,5.7,R,0.1,MRL,NA,4,R,0.1,MRL,NA,4.8,R,0.6,LRL,NA,0.123,R,0.0025,MDL,E,2.6,R,NA,NA
2018-10-16T20:10:00Z,11455140,UTC,NA,0.02,R,0.01,DLDQC,NA,0.006,R,0.001,DLDQC,NA,0.072,R,0.04,DLDQC,NA,0.093,R,0.004,DLDQC,NA,0.25,R,0.05,DLDQC,E,2,R,0.1,MRL,NA,1.4,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06T17:30:00Z,11455140,UTC,<,0.01,R,0.01,DLDQC,NA,0.002,R,0.001,DLDQC,<,0.04,R,0.04,DLDQC,NA,0.1,R,0.004,DLDQC,NA,0.21,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-18T18:30:00Z,11455140,UTC,NA,0.04,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.43,R,0.04,DLDQC,NA,0.15,R,0.004,DLDQC,NA,0.89,R,0.05,DLDQC,NA,1.8,R,0.1,MRL,NA,2,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-07T18:45:00Z,11455140,UTC,NA,0.03,R,0.01,DLDQC,NA,0.007,R,0.001,DLDQC,NA,0.58,R,0.04,DLDQC,NA,0.13,R,0.004,DLDQC,NA,1,R,0.05,DLDQC,NA,6.4,R,0.1,MRL,NA,2.2,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-18T19:45:00Z,11455140,UTC,NA,0.01,R,0.01,DLDQC,NA,0.004,R,0.001,DLDQC,NA,0.3,R,0.04,DLDQC,NA,0.14,R,0.004,DLDQC,NA,0.72,R,0.05,DLDQC,NA,2.8,R,0.1,MRL,NA,2.6,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12T21:15:00Z,11455140,UTC,<,0.02,R,0.02,DLDQC,NA,0.003,R,0.001,DLDQC,<,0.04,R,0.04,DLDQC,NA,0.07,R,0.004,DLDQC,NA,0.21,R,0.05,DLDQC,NA,1.3,R,0.1,MRL,NA,1.3,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-15T21:30:00Z,11455140,UTC,<,0.02,R,0.02,DLDQC,NA,0.002,R,0.001,DLDQC,<,0.04,R,0.04,DLDQC,NA,0.04,R,0.004,DLDQC,NA,0.23,R,0.05,DLDQC,NA,1.2,R,0.1,MRL,NA,1.1,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-04T19:30:00Z,11455140,UTC,NA,0.04,R,0.02,DLDQC,NA,0.006,R,0.001,DLDQC,NA,0.15,R,0.01,DLDQC,NA,0.15,R,0.004,DLDQC,NA,0.7,R,0.05,DLDQC,NA,2.4,R,0.1,MRL,NA,3.5,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-08T20:30:00Z,11455276,UTC,<,0.01,R,0.01,DLDQC,<,0.001,R,0.001,DLDQC,<,0.04,R,0.04,DLDQC,NA,0.036,R,0.004,DLDQC,NA,0.27,R,0.05,DLDQC,NA,38.7,R,0.1,MRL,NA,7,R,0.1,MRL,NA,3.7,R,0.6,LRL,NA,0.118,R,0.009674,MDL,NA,3.2,R,NA,NA
2017-03-15T19:30:00Z,11455276,UTC,<,0.01,R,0.01,DLDQC,<,0.001,R,0.001,DLDQC,<,0.04,R,0.04,DLDQC,NA,0.056,R,0.004,DLDQC,NA,0.33,R,0.05,DLDQC,NA,18.8,R,0.1,MRL,NA,6.4,R,0.1,MRL,NA,4.7,R,0.6,LRL,NA,0.127,R,0.009674,MDL,NA,2.7,R,NA,NA
2017-10-11T22:40:00Z,11455276,UTC,NA,0.02,R,0.01,DLDQC,NA,0.003,R,0.001,DLDQC,NA,NA,NA,NA,NA,NA,0.199,R,0.004,DLDQC,NA,0.37,R,0.05,DLDQC,NA,5.2,R,0.1,MRL,NA,2.6,R,0.1,MRL,NA,5.2,R,0.6,LRL,NA,0.155,R,0.009674,MDL,NA,3,R,NA,NA
2013-01-11T18:00:00Z,11455478,UTC,NA,0.17,R,0.01,LT-MDL,NA,NA,NA,NA,NA,NA,0.39,R,0.04,IRL,NA,0.07,R,0.004,LT-MDL,NA,0.77,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-19T19:52:00Z,11455478,UTC,NA,0.18,R,0.01,LT-MDL,NA,NA,NA,NA,NA,NA,0.27,R,0.04,LT-MDL,NA,0.05,R,0.004,LT-MDL,NA,0.59,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-19T21:51:00Z,11455478,UTC,NA,0.2,R,0.01,LT-MDL,NA,NA,NA,NA,NA,NA,0.26,R,0.04,LT-MDL,NA,0.05,R,0.004,LT-MDL,NA,0.6,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-06T16:30:00Z,11455478,UTC,NA,0.1,R,0.01,LT-MDL,NA,NA,NA,NA,NA,NA,0.41,R,0.04,LT-MDL,NA,0.07,R,0.004,LT-MDL,NA,0.93,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-06T17:45:00Z,11455478,UTC,NA,0.13,R,0.01,LT-MDL,NA,NA,NA,NA,NA,NA,0.37,R,0.04,LT-MDL,NA,0.07,R,0.004,LT-MDL,NA,0.64,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-06T19:00:00Z,11455478,UTC,NA,0.14,R,0.01,LT-MDL,NA,NA,NA,NA,NA,NA,0.36,R,0.04,LT-MDL,NA,0.06,R,0.004,LT-MDL,NA,0.65,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-06T20:15:00Z,11455478,UTC,NA,0.12,R,0.01,LT-MDL,NA,NA,NA,NA,NA,NA,0.39,R,0.04,LT-MDL,NA,0.07,R,0.004,LT-MDL,NA,0.64,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-12T19:30:00Z,11455478,UTC,<,0.01,R,0.01,LT-MDL,NA,NA,NA,NA,NA,NA,0.55,R,0.04,LT-MDL,<,0.004,R,0.004,LT-MDL,NA,0.91,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-12T20:00:00Z,11455478,UTC,NA,0.18,R,0.01,LT-MDL,NA,NA,NA,NA,NA,NA,0.49,R,0.04,IRL,NA,0.08,R,0.004,LT-MDL,NA,0.91,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-12T21:00:00Z,11455478,UTC,NA,0.17,R,0.01,LT-MDL,NA,NA,NA,NA,NA,NA,0.5,R,0.04,IRL,NA,0.08,R,0.004,LT-MDL,NA,0.91,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-12T22:00:00Z,11455478,UTC,NA,0.17,R,0.01,LT-MDL,NA,NA,NA,NA,NA,NA,0.49,R,0.04,IRL,NA,0.08,R,0.004,LT-MDL,NA,0.89,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-12T23:00:00Z,11455478,UTC,NA,0.19,R,0.01,LT-MDL,NA,NA,NA,NA,NA,NA,0.48,R,0.04,IRL,NA,0.08,R,0.004,LT-MDL,NA,0.93,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-13T00:00:00Z,11455478,UTC,NA,0.22,R,0.01,LT-MDL,NA,NA,NA,NA,NA,NA,0.47,R,0.04,IRL,NA,0.08,R,0.004,LT-MDL,NA,0.9,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-13T01:00:00Z,11455478,UTC,NA,0.24,R,0.01,LT-MDL,NA,NA,NA,NA,NA,NA,0.43,R,0.04,IRL,NA,0.08,R,0.004,LT-MDL,NA,0.93,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-13T02:00:00Z,11455478,UTC,NA,0.3,R,0.01,LT-MDL,NA,NA,NA,NA,NA,NA,0.43,R,0.04,IRL,NA,0.08,R,0.004,LT-MDL,NA,0.9,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-02-05T21:45:00Z,11455478,UTC,NA,0.22,R,0.01,LT-MDL,NA,NA,NA,NA,NA,NA,0.68,R,0.04,LT-MDL,NA,0.08,R,0.004,LT-MDL,NA,1.07,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-02-05T23:15:00Z,11455478,UTC,NA,0.26,R,0.01,LT-MDL,NA,NA,NA,NA,NA,NA,0.63,R,0.04,LT-MDL,NA,0.08,R,0.004,LT-MDL,NA,1.07,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-12T17:30:00Z,11455478,UTC,NA,0.1,R,0.01,DLDQC,NA,0.03,R,0.001,DLDQC,NA,0.59,R,0.04,DLDQC,NA,0.1,R,0.004,DLDQC,NA,0.86,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-10T20:45:00Z,11455478,UTC,NA,0.16,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.6,R,0.04,DLDQC,NA,0.09,R,0.004,DLDQC,NA,1.44,R,0.05,DLDQC,NA,3.8,R,0.1,MRL,NA,2.1,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05T16:45:00Z,11455478,UTC,NA,0.22,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.69,R,0.04,DLDQC,NA,0.07,R,0.004,DLDQC,NA,1.31,R,0.05,DLDQC,NA,2.7,R,0.1,MRL,NA,2.4,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-09T18:45:00Z,11455478,UTC,NA,0.18,R,0.01,DLDQC,NA,0.009,R,0.001,DLDQC,NA,0.43,R,0.04,DLDQC,NA,0.06,R,0.004,DLDQC,NA,1.21,R,0.05,DLDQC,NA,1.4,R,0.1,MRL,NA,1.4,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-08T17:30:00Z,11455478,UTC,NA,0.18,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.32,R,0.04,DLDQC,NA,0.06,R,0.004,DLDQC,NA,0.83,R,0.05,DLDQC,NA,5.4,R,0.1,MRL,NA,10.8,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-06T20:00:00Z,11455478,UTC,NA,0.1,R,0.01,DLDQC,NA,0.02,R,0.001,DLDQC,NA,0.262,R,0.04,DLDQC,NA,0.041,R,0.004,DLDQC,NA,0.47,R,0.05,DLDQC,NA,35.9,R,0.1,MRL,NA,14.5,R,0.1,MRL,NA,NA,NA,NA,NA,NA,0.06,R,0.00967,MDL,NA,NA,NA,NA,NA
2016-05-20T20:50:00Z,11455478,UTC,NA,0.17,R,0.01,DLDQC,NA,0.02,R,0.001,DLDQC,NA,0.231,R,0.04,DLDQC,NA,0.063,R,0.004,DLDQC,NA,0.51,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-25T21:10:00Z,11455478,UTC,NA,0.24,R,0.01,DLDQC,NA,0.017,R,0.001,DLDQC,NA,0.192,R,0.04,DLDQC,NA,0.058,R,0.004,DLDQC,NA,0.53,R,0.05,DLDQC,NA,2.6,R,0.1,MRL,NA,1.6,R,0.1,MRL,NA,1.8,R,0.3,LRL,NA,0.063,R,0.00967,MDL,NA,3.5,R,NA,NA
2016-06-09T21:00:00Z,11455478,UTC,NA,0.16,R,0.01,DLDQC,NA,0.019,R,0.001,DLDQC,NA,0.298,R,0.04,DLDQC,NA,0.068,R,0.004,DLDQC,NA,0.67,R,0.05,DLDQC,NA,4.7,R,0.1,MRL,NA,2.8,R,0.1,MRL,NA,1.9,R,0.3,LRL,NA,0.065,R,0.00967,MDL,NA,3.5,R,NA,NA
2016-06-28T19:25:00Z,11455478,UTC,NA,0.01,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.135,R,0.04,DLDQC,NA,0.031,R,0.004,DLDQC,NA,0.32,R,0.05,DLDQC,NA,27.6,R,0.1,MRL,NA,7.3,R,0.1,MRL,NA,1.9,R,0.3,LRL,NA,0.065,R,0.00967,MDL,NA,3.4,R,NA,NA
2016-11-09T17:45:00Z,11455478,UTC,NA,0.15,R,0.01,DLDQC,NA,0.02,R,0.001,DLDQC,NA,0.45,R,0.04,DLDQC,NA,0.08,R,0.004,DLDQC,NA,1.06,R,0.05,DLDQC,NA,2.4,R,0.1,MRL,NA,3.3,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-08T17:00:00Z,11455478,UTC,NA,0.21,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.35,R,0.04,DLDQC,NA,0.07,R,0.004,DLDQC,NA,1.04,R,0.05,DLDQC,NA,1.5,R,0.1,MRL,NA,2.4,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-11T21:30:00Z,11455478,UTC,NA,0.07,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.4,R,0.04,DLDQC,NA,0.16,R,0.004,DLDQC,NA,1,R,0.05,DLDQC,NA,2.6,R,0.1,MRL,NA,5.6,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-07T17:15:00Z,11455478,UTC,NA,0.04,R,0.01,DLDQC,NA,0.005,R,0.001,DLDQC,NA,0.29,R,0.04,DLDQC,NA,0.06,R,0.004,DLDQC,NA,0.62,R,0.05,DLDQC,NA,9.1,R,0.1,MRL,NA,4.2,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
